id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
866574943133089853,"Habitacion comoda,baño privado.",422255530,Juan Camilo,Villaverde,San Andrés,40.33139673018308,-3.7011957713116295,Private room,40,1,20,2024-07-11,1.17,1,342,13,
19406085,Design apartment in Plaza Mayor 4d,107335103,Jose Alejandro,Centro,Sol,40.4155,-3.70656,Entire home/apt,130,1,425,2024-09-04,4.84,94,337,21,
11077428,Fantastic & Spacious Apartment in Gran Vía | A037,5542111,Apartamentos Day Madrid,Centro,Universidad,40.422089,-3.70733,Entire home/apt,468,1,320,2024-06-15,3.08,39,115,5,VT-3603
21638682,NEW! AMAZING LUXURIOUS APARTMENT IN MADRID CENTER,1771095,Hans,Centro,Embajadores,40.41321,-3.7031,Entire home/apt,266,4,156,2024-09-10,1.88,17,43,28,VT-0000
684514743523001123,M138 Apartment in Calatrava,471977881,Rodrigo,Centro,Palacio,40.40942,-3.71161,Entire home/apt,51,30,0,,,124,346,0,
1141767521690344797,"Piso amplio, cálido y céntrico",5012713,Janette,Centro,Embajadores,40.41131,-3.70127,Entire home/apt,163,28,3,2024-07-31,0.87,12,309,3,
648956720721882714,PLAZOLETA VIII,325540127,Madrent,Centro,Palacio,40.41131,-3.71146,Entire home/apt,136,5,7,2023-12-31,0.26,21,197,1,
734640746798259810,M127 Apartment in Humilladero,471977881,Rodrigo,Centro,Palacio,40.41078,-3.71143,Entire home/apt,78,30,0,,,124,364,0,
807852107655048703,Apartamento Centro de Madrid,230314809,Jorge,Centro,Embajadores,40.40971,-3.7011,Entire home/apt,86,1,62,2024-08-27,3.18,9,326,18,
41528595,Cute And Cozy Apartment In The Center Of Madrid,21324816,Rosa,Centro,Embajadores,40.410137132774814,-3.701675183443565,Entire home/apt,99,3,26,2024-07-22,0.46,2,262,9,
4952788,Habitación cama doble con balcón,25395270,Alicia,Centro,Palacio,40.4127,-3.7128,Private room,,1,0,,,1,0,0,
5009543,2 bedroom apartment in Malasaña,3960473,Jeremy,Centro,Universidad,40.42166,-3.70321,Entire home/apt,,3,7,2017-02-19,0.06,2,0,0,
5197442,Á,3193467,Manuel,Centro,Justicia,40.42198,-3.70057,Entire home/apt,,2,72,2018-12-22,0.62,1,0,0,
7343758,Apartamento Céntrico con  Parking,38326838,Lourdes,Arganzuela,Acacias,40.40259,-3.70243,Entire home/apt,,2,107,2024-06-16,0.98,1,0,12,
7431832,piso compartido,26495244,Alexis,Centro,Universidad,40.42276,-3.70125,Private room,,1,0,,,1,0,0,
7432394,Habitación Privada y segura Madrid,37889820,Jay,Arganzuela,Delicias,40.3956,-3.69396,Private room,,15,0,,,1,0,0,
7480642,Spectacular Apartment in Madrid,39173356,Carmen Iris,Vicálvaro,Casco Histórico de Vicálvaro,40.39436,-3.58521,Entire home/apt,,7,0,,,1,0,0,
7512059,PISO TIPO LOFT DE DOS ALTURA,39354583,Horacio,Centro,Embajadores,40.4095,-3.69505,Entire home/apt,,1,0,,,3,0,0,
7526991,Wonderful Loft in Tirso de Molina,3068676,Davide,Centro,Embajadores,40.41216,-3.70539,Entire home/apt,,16,0,,,1,0,0,
10509732,Double room near the center,54186796,Aroa,Arganzuela,Chopera,40.3951,-3.69793,Private room,,1,2,2016-03-26,0.02,1,0,0,
1181651206878811567,Stylish New flat Pta. del Angel,584175207,Gonzalo,Latina,Puerta del Angel,40.4109686,-3.7311127,Entire home/apt,81,2,8,2024-09-06,3.29,1,148,8,
741201619353854017,"Kate Double 10-minute 
GranVia",8449261,KateM,Latina,Puerta del Angel,40.41041,-3.72842,Private room,103,3,20,2023-10-24,0.87,2,90,7,
12560440,Apartamento no disponible,15762076,Cristina,Salamanca,Guindalera,40.43109,-3.66484,Entire home/apt,,3,2,2016-09-01,0.02,1,0,0,
1056386884352784988,Apartamento de lujo en Madrid,21211903,Ariel,Centro,Universidad,40.4244875,-3.7049029,Entire home/apt,,2,4,2024-07-29,0.53,1,0,4,
13342949,Single Room near Nuevos Ministerios,38013355,Erika,Tetuán,Cuatro Caminos,40.44848,-3.69874,Private room,,1,7,2016-07-01,0.07,2,0,0,
13653401,"Habitación céntrica, buena zona",15872130,Laura,Arganzuela,Acacias,40.40038,-3.70078,Private room,,1,1,2016-07-03,0.01,1,0,0,
13777565,Habitación en Madrid,57944144,Nicolás,Salamanca,Lista,40.4296,-3.67212,Private room,,5,0,,,1,0,0,
13794371,Apartamento Las Letras,81077534,Nina,Centro,Cortes,40.41093,-3.69556,Entire home/apt,,3,1,2016-09-29,0.01,1,0,0,
13814652,Comfortable room with terrace in Barrio Salamanca,2217863,Fabio,Salamanca,Castellana,40.43635,-3.68123,Private room,,1,5,2016-10-02,0.05,1,0,0,
13914313,Habitación acogedora en Bellas Vistas,82552606,Karen,Tetuán,Bellas Vistas,40.45178,-3.70671,Private room,,1,23,2023-06-11,0.95,1,0,0,
1068104981351198624,Hermosa habitación Madrid Centro,10786895,Paul Antonio,Centro,Embajadores,40.40929,-3.69973,Private room,,1,19,2024-04-22,2.49,2,0,19,
1070191367033216648,Central apartment in Madrid,139595528,Limani,Chamberí,Trafalgar,40.4349721,-3.7028978,Entire home/apt,,2,7,2024-06-16,1.00,1,0,7,
18808253,Plaza de Chueca - The place to be,12206959,Claire,Centro,Justicia,40.42423,-3.69724,Entire home/apt,,1,1,2017-07-28,0.01,1,0,0,
1078998829046237009,Alquiler habitación,559074510,Miriam,Usera,Almendrales,40.38192,-3.7039,Private room,,1,0,,,1,269,0,
1082470114506042047,Habitación Buenos Aires,275100704,Noelia,Puente de Vallecas,Palomeras Bajas,40.39056000542399,-3.6551351610840968,Private room,,1,0,,,1,0,0,
19156049,Bed and breakfast 1 -2 personas (solo mujeres ),52803269,Marta,Ciudad Lineal,San Juan Bautista,40.44991,-3.66208,Private room,,2,15,2018-05-17,0.17,1,0,0,
20807349,DOUBLE ROOM / CENTER MADRID WITH EXTERNAL BALCONY,102627910,Adrian,Arganzuela,Imperial,40.40619,-3.71294,Private room,,1,111,2019-05-26,1.33,2,0,0,
20813636,MADRID SOHO- SALESAS VILLAGE,1162847,Maria,Centro,Justicia,40.42348,-3.69798,Private room,,4,0,,,1,0,0,
20870547,Great room in the heart of Madrid!/Madrid centro!!,66691960,Carlos,Centro,Universidad,40.42387,-3.70301,Private room,,3,4,2018-08-31,0.05,5,0,0,
21093334,great flat in the heart of Madrid!!//Madrid centro,66691960,Carlos,Centro,Universidad,40.42325,-3.70303,Entire home/apt,,2,5,2018-04-29,0.06,5,0,0,
21631907,"Habitacion cama doble en barrio Chamberi, Madrid.",157395365,Sebastian,Chamberí,Trafalgar,40.43655,-3.70258,Private room,,1,2,2018-07-09,0.02,1,0,0,
21745819,Apartamento 2 hab totalmente preparado,74075151,Javier,Centro,Justicia,40.42824,-3.69977,Entire home/apt,,5,0,,,1,0,0,
21953409,Centric Penthouse With Large Terrace & Cinema,153102790,Irene,Ciudad Lineal,Pueblo Nuevo,40.43083,-3.64322,Private room,,2,38,2019-10-27,0.46,2,0,0,
1178926040107804691,Exclusive apt 9p Madrid Centro,555643818,Cavanna,Centro,Palacio,40.40999,-3.70996,Entire home/apt,246,1,4,2024-08-13,2.40,7,200,4,
23193874,Acogedor y cómodo piso,63864735,Madeline,Salamanca,Fuente del Berro,40.42837,-3.66252,Private room,93,1,0,,,1,364,0,
40007208,Apartamento único en edificio histórico de Madrid.,148370274,Luiz Fabiano,Centro,Embajadores,40.41249,-3.70613,Entire home/apt,115,3,177,2024-09-09,3.04,3,151,63,
48916069,La Casa Indie. A sunny apartment in Madrid Center,6336157,Eduardo,Centro,Palacio,40.41053,-3.71205,Entire home/apt,106,3,151,2024-08-30,3.60,1,49,51,
1122402237268416482,habitación 8min  al aeropuerto y 5min ifema,568188395,Silfredo,Barajas,Casco Histórico de Barajas,40.471,-3.57809,Private room,58,1,13,2024-08-06,2.41,4,263,13,
24444218,Great room,184611550,Fernando,Usera,Almendrales,40.38302,-3.70453,Private room,,1,0,,,1,0,0,
1095609411639493595,Piso de 2 dorm en Ciudad Jardín,518713670,Bemadrid,Chamartín,Ciudad Jardín,40.44727433987177,-3.6774107755951877,Entire home/apt,,90,0,,,254,0,0,
1097977635151068698,Gran Vía Apartment,19209018,Javier,Centro,Universidad,40.426841758399284,-3.707429724495056,Entire home/apt,,2,1,2024-07-14,0.50,1,0,1,
1196869241426900893,Cozy apartment-2Bedroom 1Bath-Malasaña,157279725,Marife,Centro,Universidad,40.426760714132705,-3.702365364191121,Entire home/apt,132,1,2,2024-08-19,1.87,1,271,2,VT-8913
1194343513975476449,el Estudio que mereces,24546305,Miguel,Villaverde,San Andrés,40.332465515048,-3.7072409395026624,Entire home/apt,85,33,0,,,1,290,0,
27187208,ROOM CHICK,25601630,Nancy,Latina,Puerta del Angel,40.40958,-3.73856,Private room,40,30,3,2022-06-18,0.09,1,365,0,
976654230713325805,Precioso chalet céntrico. comunicado y tranquilo,173040212,Vicente,San Blas - Canillejas,Salvador,40.445175851300064,-3.636574004172031,Private room,50,2,24,2024-06-09,2.03,1,243,24,
1005024435767781796,Habitación Doble - Baño Privado,51833758,Antoine,Hortaleza,Valdefuentes,40.48622,-3.66888,Private room,55,1,4,2024-06-09,0.47,1,174,4,
881672056387935105,Caja Mágica阳光高档封闭小区内独立房间出租,512584596,Wenjun,Usera,San Fermín,40.36593745877262,-3.6869648471474648,Private room,42,1,19,2024-07-06,1.15,4,88,14,
785330594773827124,Alfonso V - La Latina,1408525,Mad4Rent,Centro,Palacio,40.413180039086896,-3.7107967346575426,Entire home/apt,122,3,5,2024-05-11,0.26,70,175,1,
36872262,R22- Loft en Madrid con aire condicionado y Wifi,17556638,Maria Jesús & Jorge,Puente de Vallecas,Portazgo,40.38717,-3.65275,Entire home/apt,48,2,77,2024-09-07,1.25,5,268,16,
19931449,Charming and bright apartment in Madrid Center,134687379,Luis,Centro,Embajadores,40.41361,-3.70676,Entire home/apt,250,2,240,2024-08-24,2.81,1,171,47,VT-5127
52663669,ENRIQUE VI,1408525,Mad4Rent,Centro,Palacio,40.41249,-3.71055,Entire home/apt,112,3,51,2024-08-25,1.44,70,179,17,
1143990223372310804,Habitación Atocha Renfe,540852791,Ligia,Centro,Embajadores,40.407504416495286,-3.6958298505211356,Private room,36,1,20,2024-09-08,4.55,1,46,20,
2622839,Cosy apartment at Madrid Chueca 's district.,9757922,Maria,Centro,Justicia,40.4204,-3.69744,Entire home/apt,102,1,354,2024-09-04,2.83,7,299,70,VT
1058113376769693532,Exyca Malasaña,511649938,Exyca,Centro,Universidad,40.4284544,-3.702801099999999,Entire home/apt,89,1,3,2024-04-22,0.36,24,274,3,
38929912,Cozy 2 Bedroom Flat in Barrio de Salamanca!,123391058,Juan Manuel,Salamanca,Guindalera,40.43041,-3.66839,Entire home/apt,110,3,83,2024-05-27,1.40,1,352,23,VT-12984
862752,Room in central apartment. Breakfast included,4522970,José,Arganzuela,Palos de Moguer,40.40196,-3.6974,Private room,40,2,125,2019-01-03,0.97,1,254,0,
53125951,Librandi - 2 bedrooms in Lista,346367515,Ukio,Salamanca,Goya,40.42854179861932,-3.675120868411577,Entire home/apt,222,31,0,,,314,159,0,
53899941,Habitación 2 plazas con baño privado,118987428,Guillermo,Arganzuela,Acacias,40.40044,-3.70107,Private room,63,1,47,2024-07-14,1.43,1,316,5,
1217157949686016001,Jardín Secreto,8321213,Paula,Centro,Cortes,40.4117678,-3.6954286,Entire home/apt,146,2,2,2024-08-17,2,34,68,2,
1146400024519917600,Renovated & Modern-1Bedroom 1Bath-Av de América,574990734,David,Chamartín,Prosperidad,40.441150063489175,-3.6782202233731693,Entire home/apt,149,1,10,2024-08-31,2.44,21,162,10,
3477490,"Apartamento Súper cómodo, Barrio Salamanca.-",17515542,Emilio-Abel,Salamanca,Goya,40.42865,-3.67613,Entire home/apt,80,3,8,2023-02-27,0.07,4,0,0,
1112906967405060838,Arte y Balcon,8321213,Paula,Centro,Cortes,40.41306,-3.69439,Entire home/apt,200,6,8,2024-08-29,1.59,34,60,8,
782393019113129282,Apartment Salamanca Area,7767350,Ana,Salamanca,Lista,40.42943945493527,-3.671652288824463,Entire home/apt,253,2,5,2024-08-06,0.54,1,134,5,
3908928,charming apartment,8321213,Paula,Centro,Cortes,40.41235,-3.69556,Entire home/apt,131,1,986,2024-09-01,8.08,34,70,60,
40588314,Prado 4I,314500166,Rodrigo,Centro,Cortes,40.412681579589844,-3.6956748962402344,Entire home/apt,109,3,166,2024-09-10,2.90,1,160,67,
957743038151699412,Apartamento Diseño Exclusivo en Madrid Centro 102,21535043,Maria Angeles,Centro,Embajadores,40.4103189,-3.6960451,Entire home/apt,145,1,41,2024-09-08,3.30,6,6,40,
23445505,Your Home in Madrid,8321213,Paula,Centro,Cortes,40.41176,-3.69557,Entire home/apt,144,1,437,2024-09-08,5.51,34,46,57,
724419964392401615,Piso ideal y acogedor junto a Cuzco y Castellana,9885245,My Mad Madrid,Tetuán,Castillejos,40.45962369054239,-3.6973722000663956,Entire home/apt,82,2,51,2024-08-17,2.36,66,330,25,
891399806418270352,Belle Home Madrid,8321213,Paula,Centro,Cortes,40.41097,-3.69556,Entire home/apt,143,2,73,2024-08-24,4.61,34,138,53,
1034532621451111886,Atico Tropical,402683004,Ruth,Tetuán,Valdeacederas,40.46567853413219,-3.7013464057020404,Entire home/apt,85,4,6,2024-07-26,0.79,46,251,6,
10052073,Bernabéu | Cuzco | Luxury Apartment - Parking🅿,51588646,Miguel,Tetuán,Castillejos,40.45752,-3.6938,Entire home/apt,265,3,102,2024-04-22,0.98,1,158,7,VT-11291
742574053285336807,Ubeda - 2 bedrooms and terrace in Goya,346367515,Ukio,Salamanca,Goya,40.42489,-3.67129,Entire home/apt,171,31,0,,,314,42,0,
944024103648556583,Piso de 1 Dormitorio en Goya,518713670,Bemadrid,Salamanca,Fuente del Berro,40.42622717882899,-3.6680920487713498,Entire home/apt,69,90,0,,,254,341,0,
3457207,HUERTAS/PASEODELPRADO/ATOCHA-CENTRO/AA,4083688,Mari Paz,Centro,Cortes,40.41449,-3.69607,Entire home/apt,98,3,324,2024-08-05,2.61,4,5,33,
26071518,Hogar céntrico y acogedor con mucha magia.,11625139,Rosario,Arganzuela,Delicias,40.39848,-3.69712,Private room,51,1,305,2024-07-14,4.02,1,345,16,
45967501,Stylish apartment in city center Calle Alcala 3rd.A,102196656,Welcomergroup,Salamanca,Goya,40.42234,-3.67814,Entire home/apt,5000,10,0,,,1,365,0,
711306198214469974,"Apartamento, Atocha, Luminoso, A/C, Moderno, Wifi",478652691,Antonio,Arganzuela,Acacias,40.40029770657632,-3.701292683328239,Entire home/apt,95,2,158,2024-09-05,6.64,1,290,74,
34994825,Modern and Comfortable Flat in the City Center,61396897,Ángel Stayaday,Centro,Universidad,40.42245,-3.70429,Entire home/apt,131,3,147,2024-09-01,2.31,13,27,56,0000
901393915344331860,Piso céntrico con vistas,28326884,Vanessa,Moncloa - Aravaca,Argüelles,40.42069810638123,-3.7171311250245136,Entire home/apt,56,3,29,2024-09-02,1.99,1,325,27,
13721711,Comfortable & Centrally Located Gran Vía | A019,5542111,Apartamentos Day Madrid,Centro,Universidad,40.422367,-3.705417,Entire home/apt,210,1,274,2024-07-05,2.76,39,142,13,VT-2151
52898360,Loft cálido y silencioso en Gran Vía/Plaza España,54960492,Luis,Centro,Palacio,40.421871,-3.709387,Entire home/apt,88,2,273,2024-08-19,7.84,1,110,68,
5372333,Céntrico alquiler bajo costo en Madrid,27849067,José Pablo,Tetuán,Cuatro Caminos,40.45204,-3.70033,Private room,,5,2,2016-11-20,0.02,1,0,0,
5484923,Habitación en el centro,28443616,Paula,Arganzuela,Palos de Moguer,40.40391,-3.70081,Private room,,1,1,2016-05-15,0.01,1,0,0,
5860795,Airy room close to Madrid center,15152516,Ivan,Centro,Palacio,40.40846,-3.7158,Private room,,1000,160,2020-10-29,1.41,1,90,0,VT-3681
6444366,Private Room in Eclectic Malasaña,30278385,Brittany,Centro,Justicia,40.42569,-3.701,Private room,,1,1,2015-08-31,0.01,1,0,0,
1039843516304444723,"Habitación cerca al centro Madrid, metro al lado",263083305,Aycardo,Carabanchel,Vista Alegre,40.388897387197744,-3.732921816408634,Private room,,1,4,2024-04-06,0.43,1,0,4,
1041927061546397232,Cozy double bedroom with balcony,487217405,Nelson,Centro,Embajadores,40.4082025356363,-3.7061478991702885,Private room,,2,33,2024-04-22,4.02,2,0,33,
7041758,Big room + office (internet 100mb),36924831,Juan,Arganzuela,Chopera,40.39627,-3.69965,Private room,,3,1,2015-08-15,0.01,1,0,0,
7512486,La Maker House: Home of the Future. Local & Green,1300909,Alex,Centro,Justicia,40.42221,-3.69903,Entire home/apt,,2,161,2020-04-17,1.45,1,0,0,VT-6950
7624956,Room in City Center + Terrace,7156044,Kelly,Centro,Embajadores,40.4096,-3.70423,Private room,,1,9,2016-10-04,0.08,1,0,0,
7758395,Habitación individual zona Legazpi.,39547828,Valgnei,Usera,Almendrales,40.38756,-3.6979,Private room,,1,0,,,1,0,0,
7797002,Madrid Center sunny room wifi,29552300,Selvaggia,Centro,Embajadores,40.4098,-3.70041,Private room,,1,4,2015-08-31,0.04,2,0,0,
7942269,Precioso apartamento en el centro,1316009,Marta,Arganzuela,Acacias,40.40475,-3.70882,Private room,,1,0,,,1,0,0,
12016892,Madrid - Atocha Home,28608614,Elsa & Gabriel,Arganzuela,Palos de Moguer,40.40266,-3.68979,Entire home/apt,,2,297,2024-08-01,3.24,2,0,60,VT-6295
39957473,Heart of Madrid - Breakfast free - Public parking,156174483,Frederic,Centro,Embajadores,40.41086,-3.69669,Entire home/apt,281,3,43,2024-09-09,1.08,3,201,22,
13060669,Luminoso y colorido ático en Colón.,72338355,Margot Y Natalia,Centro,Justicia,40.4255,-3.69607,Entire home/apt,,2,4,2017-05-28,0.04,1,0,0,
13075348,Spacious and Clear Room in Plaza de Olavide,11060534,Guilherme,Chamberí,Trafalgar,40.43091,-3.70136,Private room,,1,12,2017-10-14,0.12,1,0,0,
604287055879340149,Upmarket & Elegant 2 bed/2 bath in Central Madrid,24004207,Rudy,Centro,Justicia,40.426662,-3.701281,Entire home/apt,172,2,51,2024-09-03,1.88,1,233,18,
13259870,Habitación en precioso Loft en La Latina,14441728,Casilda,Centro,Palacio,40.41136,-3.71419,Private room,,1,2,2017-04-25,0.02,1,0,0,
13932435,Habitación con dos camas en el centro de Madrid,82792538,Inma,Centro,Embajadores,40.40602,-3.69984,Private room,,2,18,2018-07-21,0.18,1,0,0,
13968622,Habitación luminosa y bien comunicada.,80696645,Ofelia,San Blas - Canillejas,Arcos,40.41974,-3.61898,Private room,,10,3,2016-09-28,0.03,1,0,0,
939763398648543237,Modern apartment in Chueca,291253690,Fran Y Marta Isabel,Centro,Justicia,40.42041015625,-3.6982429027557,Entire home/apt,112,1,3,2023-11-14,0.23,322,247,2,
1071740950880640543,Copenhagen Studio,557261333,Shahaf,Centro,Universidad,40.424694,-3.7010569,Entire home/apt,75,32,2,2024-07-31,0.66,3,59,2,
17471128,Espectacular  apartamento  con vistas al Bernabeu,32849832,Imma,Tetuán,Cuatro Caminos,40.45285,-3.69617,Entire home/apt,,1,0,,,1,0,0,
17774070,Large and Cosy doubleroom in Unique neighborhood,121346580,Puri,Fuencarral - El Pardo,La Paz,40.48407,-3.70655,Private room,,2,28,2019-12-10,0.31,1,0,0,
17802908,Cozy Attic in Plaza España,89137081,Andrea,Centro,Universidad,40.4269,-3.71174,Entire home/apt,,3,4,2017-09-12,0.04,1,0,0,
19169621,Studio in Chueca with air condioner,7179574,Mario,Centro,Justicia,40.42081,-3.69653,Entire home/apt,,2,1,2017-07-03,0.01,1,0,0,
19258503,Apartamento con piscina,2289663,Carlota,Ciudad Lineal,San Pascual,40.44624,-3.64768,Entire home/apt,,2,3,2017-07-01,0.03,1,0,0,
19288936,Buhardilla con encanto,135073235,Diana,Centro,Embajadores,40.40922,-3.69625,Entire home/apt,,2,0,,,1,0,0,
19303668,Beautiful and bright apartment,39148845,Julia,Hortaleza,Canillas,40.45977,-3.64875,Entire home/apt,,2,2,2017-06-26,0.02,1,0,0,
19371777,Habitación Individual en el Centro de Madrid,19021732,Laura,Centro,Embajadores,40.41059,-3.70599,Private room,,2,0,,,1,0,0,
19410686,Room for travelers in Madrid,136081446,Carreteiro,Salamanca,Fuente del Berro,40.42426,-3.66422,Private room,,2,0,,,1,0,0,
19530737,Amplio y luminoso en el casco antiguo de la ciudad,136986473,Diego,Centro,Sol,40.41559,-3.7077,Private room,,2,0,,,1,0,0,
19580262,Room in Madrid Center,41046144,Vishal,Centro,Cortes,40.41135,-3.69621,Private room,,2,0,,,1,0,0,
19604768,Beds (and sofa) for nights,137842519,Alba,Arganzuela,Delicias,40.39693,-3.69466,Private room,,1,0,,,1,0,0,
20153564,Rivendel,80622565,Hernan,Puente de Vallecas,San Diego,40.38855,-3.66665,Entire home/apt,,1,1,2017-08-07,0.01,1,0,0,
20210968,Habitación Puerta del Ángel (ideal si buscas piso),25814517,Sofia,Latina,Puerta del Angel,40.40821,-3.73526,Private room,,1,0,,,1,0,0,
20450722,luminoso y espacioso,87677104,Sara,Centro,Sol,40.41896,-3.70078,Private room,,2,0,,,1,0,0,
20694997,Habitación acogedora en El Centro de Madrid,103602854,Cristal,Centro,Palacio,40.40989,-3.71086,Private room,,1,3,2017-10-09,0.04,1,0,0,
22684096,"Madrid, cerca del centro, zona muy tranquila",167191251,Mayte,Usera,San Fermín,40.36983,-3.69032,Private room,,1,6,2022-05-08,0.08,2,0,0,
22684554,"MagicBox, near center, room without noise, wifi,TV",167191251,Mayte,Usera,San Fermín,40.36803,-3.68992,Private room,,1,12,2022-05-29,0.15,2,0,0,
666384226697318976,Precioso Apartamento con Piscina y Garaje,69566471,Javier,Carabanchel,Opañel,40.39276,-3.71564,Entire home/apt,245,3,0,,,37,256,0,
23461721,Habitación agradable en el centro de Madrid,91884004,Ricardo,Arganzuela,Acacias,40.40499,-3.70289,Private room,,59,1,2018-05-28,0.01,1,0,0,
23654882,Piso cerca de la plaza de toros.,15345068,Elizabeth,Salamanca,Fuente del Berro,40.42933,-3.66389,Private room,,1,2,2018-04-01,0.03,3,0,0,
1094728505406856246,Beautiful flat in Lavapiés,460391145,Francisco Andres,Centro,Embajadores,40.409760543489455,-3.701978996816475,Entire home/apt,,1,2,2024-06-03,0.40,130,297,2,
888983478371355811,Confort y espacio en el corazón de Madrid,514246302,María José,Centro,Embajadores,40.408794,-3.7030978,Entire home/apt,111,2,49,2024-09-02,6.50,1,114,49,
24246908,ROOM IN THE CITY CENTER GRAN VIA CHUECA,125243857,Nicolle,Centro,Justicia,40.42215,-3.69855,Private room,,2,1,2018-04-23,0.01,1,0,0,
25210319,Bright and cosy bedroom close to the centre,62071580,Andreea,Ciudad Lineal,Ventas,40.42774,-3.65855,Private room,,2,4,2018-06-24,0.05,1,0,0,
25371389,Nice room in historic building - Madrid center,189058637,Ariel,Centro,Embajadores,40.41283,-3.70749,Private room,,3,17,2019-08-28,0.23,20,0,0,
25391883,Cozy Room for 2 Next to Sol and La Latina,189058637,Ariel,Centro,Embajadores,40.41248,-3.70735,Private room,,3,19,2019-08-26,0.25,20,0,0,
1077703301565319185,Habitación independiente en el centro de Madrid,558781207,Antonella,Centro,Universidad,40.4268604029713,-3.7022606656066914,Entire home/apt,83,2,24,2024-07-27,3.62,1,54,24,
744005210080743389,Cómoda y Céntrica,484686189,María Dianoris,San Blas - Canillejas,Hellín,40.42869,-3.61345,Private room,40,1,41,2024-07-15,1.91,1,321,30,
1134181151760912458,Madrid Río Manzanares Rooms II,572120417,Gaby,Latina,Puerta del Angel,40.41091864044918,-3.7233403471495037,Private room,35,1,9,2024-07-14,1.94,5,0,9,
889484857886494109,Habitación privada exterior,499464631,Jacqueline,Hortaleza,Canillas,40.46260926121431,-3.647372044427497,Private room,25,1,13,2024-07-27,0.85,4,176,7,
1042641567583542591,Big cozy bedroom in Madrid,81122587,Victor,Ciudad Lineal,Pueblo Nuevo,40.42715,-3.63147,Private room,40,1,23,2024-09-05,2.52,3,59,23,
1007334882365342102,Cotrades 3 En San Blas Canillejas,540610307,Cotrades,San Blas - Canillejas,Canillejas,40.4357662,-3.6115307,Entire home/apt,102,1,14,2024-06-29,1.30,5,318,14,
860787427213195434,Nice Loft for 2 in Chamberi ( Quevedo I ),28038703,Luxury Rentals Madrid,Chamberí,Trafalgar,40.43659,-3.70247,Entire home/apt,109,1,14,2024-07-08,0.84,79,214,12,
950023237737716657,LoVELY HoME,529693066,Tatiana,San Blas - Canillejas,Arcos,40.4224,-3.61748,Entire home/apt,71,1,122,2024-08-29,9.46,1,314,116,
911665091740647249,Apartamento con Vista A Madrid,423275834,Jorge,Hortaleza,Valdefuentes,40.48609286921531,-3.6697443947196007,Entire home/apt,123,2,20,2024-07-14,1.37,3,149,17,
23142367,Quiet and coquette spot in Madrid,27574796,Mario,Hortaleza,Canillas,40.46231,-3.65036,Private room,36,2,121,2024-09-06,1.51,1,140,13,4994531VK4749F0001TS
35356583,Double room Plaza Elíptica,119109832,Juss,Usera,Zofío,40.38468,-3.71507,Private room,27,2,107,2024-08-05,1.69,2,55,33,
826528982939629996,Piso con terraza y garaje,501016003,Juan,Villa de Vallecas,Casco Histórico de Vallecas,40.36935603179422,-3.6319208221754593,Entire home/apt,68,2,79,2024-09-07,4.18,1,33,51,
644656,Room next to the Metro,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,35,7,4,2023-01-19,0.07,2,232,0,
21116143,"Piso amplio, con parking privado y metro a 1 min.",30782142,Jose Maria,Fuencarral - El Pardo,Peñagrande,40.4814,-3.71702,Entire home/apt,106,5,93,2024-09-07,1.11,1,241,20,
48561612,Elegante apartamento con terraza en Chueca,390317448,Sonia,Centro,Justicia,40.41964,-3.69807,Entire home/apt,143,2,173,2024-08-19,4.15,1,26,50,
684577397672336384,M057 Apartment in Maestro Alonso,471977881,Rodrigo,Salamanca,Guindalera,40.43005,-3.66531,Entire home/apt,90,30,0,,,124,254,0,
15323656,⭐⭐⭐⭐⭐ ♥Stylish apt MADRID CENTER♥ PRADO MUSEUM-SOL,2354308,Lluvia,Centro,Cortes,40.41584,-3.69956,Entire home/apt,157,28,429,2024-08-11,4.44,3,324,56,VT-7154
731856871619577857,"Beautiful and centrally located, Cuzco-Bernabeu",5447249,Mercedes,Tetuán,Castillejos,40.46075,-3.69753,Entire home/apt,85,3,23,2024-06-13,1.07,2,88,9,
1235584323059418105,Acogedor dúplex en Madrid.,407426905,Georgiana,Tetuán,Berruguete,40.4623857,-3.7029596,Entire home/apt,129,2,0,,,1,338,0,
688111694303488643,Coqueto apartamento muy bien comunicado,331982718,Gema,Tetuán,Castillejos,40.46002,-3.69863,Entire home/apt,73,60,3,2024-01-24,0.13,26,340,2,
913548914689109664,Piso en Cuzco - Castillejos,518713670,Bemadrid,Tetuán,Castillejos,40.457,-3.69661,Entire home/apt,87,30,1,2024-06-26,0.38,254,72,1,
985959554913065855,Apartamento 1 dormitorio en Chamberí - Líbere,374138888,Líbere,Chamberí,Trafalgar,40.4383518,-3.7009325,Entire home/apt,251,1,19,2024-08-23,1.75,8,273,19,
996154614511664571,Apartamento Miosotis Superior,340155159,Alberto,Tetuán,Valdeacederas,40.463615913834616,-3.7011844704183,Entire home/apt,148,1,21,2024-07-28,1.94,8,305,21,
7465105,Apartamento coqueto en la calle Huertas - Centro,30348413,Enrique H,Centro,Cortes,40.4133,-3.69678,Entire home/apt,148,3,416,2024-08-15,3.79,4,62,40,
